"scramb"	"average_FC"
"OR9A3P"	0.0662678353502083
"DEFB108P4"	-0.194196707776332
"PVRL3-AS1"	0.15428303734473
"RP5-1099D15.1"	0.555432963139666
"FHL1"	0.333279165362111
"SLC9A3"	-0.180740013401971
"CTD-2001E22.1"	-0.479824964374229
"RNU6-1273P"	-0.143543128875056
"GAGE2D"	-0.27550523991242
"LCE6A"	-0.303893764251569
"AC015849.13"	-0.0559325705756843
"CDCA7L"	0.408154776247537
"RP11-234K19.1"	0.131717885295001
"FOXD2-AS1"	0.0980825399336397
"AL162419.1"	0.338013601138778
"RP11-493K23.1"	0.338661513801445
"RP1-97J1.2"	0.29951617268257
"GNAI2"	0.491389753705448
"TCEANC2"	0.167510943313655
"MME-AS1"	0.0766114202090834
"CNFN"	0.118854200270945
"AC068492.1"	0.236707509016902
"DNAJB11"	-0.120481292530613
"PCDHGA7"	0.272883037604601
"ING4"	0.0580051861194109
"HMGB1P46"	-0.0404498625193946
"MIR4311"	-0.240723041899797
"DMP1"	-0.341422787743048
"RP11-101E13.5"	0.276754002094461
"PGA3"	-0.0197623884322954
"C18orf32"	0.536409855619509
"FAM90A11P"	0.72973794887488
"CDY18P"	0.0679452026448345
"C1QTNF9-AS1"	0.513991151191876
"RBAK-RBAKDN"	0.147751007136161
"MX1"	0.418077654080378
"MIR3929"	0.329982365678109
"MIR3138"	0.580534952657106
"GS1-204I12.1"	0.131783734275104
"PAF1"	0.3510560851892
"PANX3"	0.171040706013348
"PEPD"	-0.0716002697409745
"TBCE"	0.201447261183401
"RP11-295D22.1"	-0.216418905513667
"CPN1"	0.393710423291122
"DEFB103A"	-0.369539608868102
"AC005392.13"	0.29072121228288
"CTC-453G23.4"	-0.192362808112325
"RP5-914P20.5"	-0.0096960001366304
"AL353662.1"	0.394098847416394
"RP11-354M1.2"	0.304562093592552
"ACTG1P3"	-0.350464432373786
"GPR182"	0.382017677816416
"CTB-184G21.3"	-0.139546431982415
"MASP1"	0.128617579589997
"AL645730.1"	0.0414827817241015
"UPK1A-AS1"	0.203836293955112
"CTB-31O20.6"	0.150298904409025
"hsa-mir-4528"	0.404792645476189
"AC007567.1"	0.040402355697766
"AC097381.1"	0.0335197074807199
"AL136987.1"	0.13608869188169
"RP11-434I12.4"	0.0428341348775658
"AC079354.1"	0.0813440565625537
"RP4-781K5.5"	0.0501994000815332
"QKI"	0.0765937311414309
"RNU6-560P"	0.0924119738802042
"RP11-329A14.1"	0.0141305774704737
"RP11-800A18.4"	0.180817588903049
"MITF"	0.269347731440175
"BX470187.1"	0.231126458368121
"SMYD3-IT1"	0.302266296060623
"RP11-641A6.3"	0.29695764024936
"AC008269.2"	0.270342878724621
"TRIM33"	-0.110452586102886
"RP11-145G20.1"	0.342390775092492
"NUGGC"	0.396179658166396
"CTA-796E4.3"	0.427054213163916
"ZNF770"	0.353255867541443
"RP11-563M4.1"	0.111080733809959
"RP11-674E16.1"	0.348681761875287
"HIST1H2BG"	0.169746282821055
"FAM155A-IT1"	0.420076447410425
"IGHD4-23"	0.409497177937703
"CTD-3222D19.10"	0.337424270280444
"LA16c-60G3.5"	0.554159742971779
"RP11-578F21.12"	-0.0891574305602214
"MAGED2"	0.115579779472227
"AC010745.2"	-0.0185026585497766
"ATG9A"	0.200800827425663
"RP11-113I22.1"	0.243275114205345
"RP11-67L3.2"	0.365370911646733
"CA10"	0.479292720854612
"AC092839.4"	0.537577823275207
"RP11-193P11.3"	0.204175961939508
"AC084209.1"	0.781159570489316
"NDC80"	0.212073157053488
"RP11-554I8.1"	-0.185659575460666
"AL590764.1"	0.39610280985943
"RP11-90E9.1"	0.227970252508247
"ALG1L14P"	0.810816607321395
"MIR4671"	0.0418339976843969
"RP11-588P8.1"	-0.0626601268146308
"TRAPPC6A"	-0.16247802640877
"MMP17"	-0.263431410135243
"FAM47DP"	-0.415775833917678
"RP11-270L13.1"	-0.100611636472552
"CD200"	0.139105546755943
"RPL15P3"	-0.397925813716185
"RNU6-513P"	0.525604157611846
"FAM86B3P"	0.207501152736622
"RP11-797H7.1"	-0.559471989385258
"IGHVII-33-1"	0.733767109769301
"UNC93B2"	-0.00123940924766084
"AFM"	0.247508402688477
"HSBP1"	0.609141743136853
"RP11-354E23.5"	-0.427190380008876
"CYP1A2"	0.371653291437334
"RP11-92C4.3"	0.223662148082028
"AC073316.1"	-0.142660444489534
"YRDC"	-0.000543482242608944
"FAM220CP"	0.674609429997056
"MT-ND3"	0.274098972886786
"AC009960.6"	0.589259774305968
"RP11-140L24.3"	0.370315797489445
"AL359922.1"	0.797760110542527
"RP1-153P14.5"	0.40979624829507
"NPIPA7"	-0.0379693234788962
"TMEM212"	0.296388899373259
"RP3-398G3.5"	0.460385228641502
"MOB3C"	-0.144254564795258
"CTD-2050E21.1"	0.464622204137011
"TMEM30B"	0.219464206155233
"RP11-438C19.2"	-0.205524091938708
"TICRR"	0.531824865580653
"RP13-228J13.6"	0.371656498587306
"RCN3"	0.0389110352465437
"RP11-110G21.2"	-0.406533010531188
"AC008391.1"	-0.454651039958591
"TARSL2"	0.459255253440995
"HNRNPR"	-0.234390347811009
"AC116553.1"	-0.168769266829151
"RN7SL773P"	-0.154914343199745
"RP11-445P19.3"	0.0804446882180903
"OR2AF1P"	0.187830634926717
"PKHD1"	0.248402548821821
"RP11-196G18.1"	0.338145990454058
"MMD2"	0.383145931608941
"MIR3121"	0.498604206410975
"RNU6-872P"	0.181138605585769
"DUX4L5"	-0.148113308748326
"RP11-242G20.1"	0.245642943250866
"PBX4"	0.318954066160269
"RN7SKP51"	-0.274577874705936
"MT-ATP6"	0.404233752190353
"ERVFRD-1"	0.800671297359182
"RP11-317B3.2"	0.546558609684748
"AP000344.4"	0.11730954504539
"GUCA2B"	0.439751771354799
"GPT2"	0.336391814965095
"AC090018.1"	0.870427690256151
"RP11-690I21.2"	0.0564129302673722
"ANKHD1-EIF4EBP3"	-0.2620262216442
"LOH12CR1"	-0.431904425098428
"GAPDHP68"	0.835683560933084
"RP11-59J16.2"	0.413707088997442
"RP11-996F15.2"	0.0429868865430015
"RP11-1415C14.4"	0.393720513953228
"VANGL1"	0.330631563447028
"PPP2R3B"	0.149208066405399
"PRRT3"	0.559998942471945
"ACOT8"	0.316238081805043
"CFLAR-AS1"	0.2913474282165
"WI2-925H4.1"	0.258901757857904
"RP11-674N23.2"	-0.124565978114537
"RP11-152F13.8"	-0.367092312988308
"RNU7-49P"	0.857036507448832
"RP11-459D22.1"	0.163004967036943
"MASP2"	0.074510579882811
"FAM101B"	1.28070542286341
"RP1-266L20.9"	0.401184019683635
"CTB-186H2.3"	0.123652796228118
"ACTR6"	0.0731951742341724
"AC018647.3"	0.0854303154774671
"AP001579.1"	0.060199094490988
"CIDEB"	-0.0388256689052872
"RNA5SP252"	0.308811379029264
"MAGEA2B"	-0.220367051393124
"AC147651.5"	0.38970768153755
"AC006116.20"	0.642767528236941
"LINC00984"	0.291926460657571
"HP"	0.426556225019107
"CTD-2234N14.1"	0.353708175621451
"RP11-644C3.1"	0.398449880760023
"RP11-956J14.1"	0.351548553326091
"AVPR2"	0.183602898336153
"RP1-153P14.3"	0.391806896110272
"DHFRP1"	-0.284259315328617
"GPR132"	0.248151104256785
"SEMA3B"	0.131725260592642
"RP5-1132H15.1"	0.0912660825107046
"RP11-73M18.2"	0.324842187659031
"IL21R-AS1"	0.0554873326501412
"RNU6-755P"	0.00812167912309081
"RP11-299L17.1"	-0.211143046447747
"RP11-527H14.1"	-0.497837221810461
"FMO8P"	-0.296679564085561
"CTD-2183H9.3"	0.229369289463651
"KRT18P50"	0.0578527775597625
"CTD-2105E13.13"	0.117281994883969
"snosnR60_Z15"	0.292030609570716
"C17orf61-PLSCR3"	0.0452071466149296
"PROCR"	-0.034021391582292
"FMO4"	-0.225220427952538
"AC113607.1"	0.0579373589655912
"RANBP20P"	0.538773890923343
"CTD-2005H7.2"	-0.349352984035448
"RP11-216N21.2"	0.410216652271276
"RPS15P5"	0.550972763163156
"REV1"	0.204025028741018
"RALGPS2"	0.229003663785273
"RP11-412B14.2"	0.353898523644272
"5S_rRNA"	0.102414357186176
"OTOP3"	0.685186828423312
"PCDHGB8P"	-0.0711612898881297
"RPLP0"	0.437515501024977
"RP11-348J12.2"	-0.154721439373035
"RPL17P40"	-1.25911313694694
"RP11-37L2.1"	0.452423747342482
"PPP1R9B"	0.261435710430205
"KRTAP1-5"	0.182392121441592
"AL359697.1"	-0.21317537235676
"RNA5SP470"	0.104238007796091
"RN7SL746P"	0.108204105375435
"GDF11"	0.209848741615663
"WI2-3308P17.2"	0.448074261751843
"RN7SL736P"	0.374164384183736
"FGL2"	-0.0112097981296043
"MST1P2"	-0.0973041208583157
"AC011406.2"	0.0283359608949344
"ELL3"	-0.0892442417767814
"RP11-32B5.7"	-0.0696470964541351
"GP9"	-0.445834677410641
"AC092989.1"	-0.139067718534693
"AL353354.2"	0.124449981427734
"RNU6-142P"	0.492121896549684
"RNU6-348P"	0.519804057983037
"RP11-407P18.1"	0.04775289445619
"OR7A1P"	0.0709658618173645
"RP1-84O15.1"	0.193122391951036
"AP000688.14"	0.425688184688134
"RP11-317G6.1"	-0.347083102071355
"UCN"	0.469649077339082
"RP11-87N24.2"	0.625393522599988
"RP11-7F17.4"	0.0807366243447868
"AL354984.3"	0.641803373544395
"RP11-158K1.3"	0.657522088485564
"AC112721.2"	-0.311551184962757
"B4GALT6"	0.370766150775354
"FAM108A10P"	-0.41894290162032
"FCRL1"	0.553196056514932
"CTC-457E21.10"	0.252903448390881
"OR8G7P"	0.165896593758379
"NLRC4"	0.124180017760997
"EIF2AK4"	0.134790164725214
"CTD-3193O13.10"	-0.0414698518956456
"RP11-772C9.1"	-0.172536485293645
"GPRASP2"	0.36377990760644
"FNDC3A"	0.481420857239247
"RP11-206M11.7"	-0.313494771508107
"GPM6A"	0.00399156467146472
"RPS12P5"	0.0982780675760384
"RPL22L1"	0.356545606515087
"ADAMTSL2"	0.246171791522376
"AC099757.1"	0.218259906431969
"TRAJ51"	0.0516836634165314
"RANBP3"	0.332918202732329
"RN7SL425P"	0.485569180236898
"AC108004.2"	0.671559427354853
"S100A14"	0.00390396880517666
"HIST1H3C"	-0.0444719412652959
"ICAM3"	0.247374599736892
"AP001010.1"	0.224680187283682
"EHD1"	0.230908268609671
"RP1-69M21.2"	0.142452219704309
"MARS2"	0.370685213733401
"RP11-159K7.2"	0.112045032701897
"RN7SKP90"	0.573049328583889
"RP11-553A21.3"	-0.116605832397523
"RP11-728E14.3"	0.262648648775521
"PCDHGA5"	-0.359400231456053
"RP11-757G1.5"	0.00817524887752656
"RP11-730B22.1"	-0.0489244086904256
"SCAF4"	0.0250466025129161
"MRPL3"	-0.0174881556675593
"HLA-DQB1-AS1"	0.00107255793261813
"FAM86B2"	-0.00110648757073454
"AP001171.1"	-0.0764391993682436
"KRBOX1-AS1"	-0.00941912826887283
"BARD1"	0.0252711728119414
"RP11-53M11.4"	-0.00534401444758388
"RPL5P29"	0.781392749269874
"MIR4266"	0.0873789554401855
"FTH1P27"	-0.132794327466944
"RP4-541C22.5"	-0.0601805848546646
"GNPTAB"	-0.126285316815611
"KIRREL3-AS2"	0.293331038720286
"RP11-1080G15.1"	-0.0310847936634356
"ATP5G2P1"	0.0272643744133953
"RP11-416K24.2"	-0.00786903281908052
"BTF3L4P2"	-0.000754513516629286
"RP6-1O2.1"	0.030892390713485
"ELMOD1"	0.0159756885200138
"MT-TQ"	0.0138560171434059
"RNU6-617P"	-0.000155869392490932
"RP11-554A11.6"	-0.0277892587351066
"ZNF496"	-0.106032887328392
"LL21NC02-1C16.1"	-0.0932037451931766
"CTD-2643K12.2"	-0.0410149953843343
"RNA5SP223"	-0.0465101649525667
"CTD-2207L17.1"	0.0976311992238895
"ATPIF1"	0.0211560379002537
"FTH1P6"	0.0667954285079987
"RP11-137N23.1"	0.102162264217895
"RP11-394B2.6"	-0.00946621501239684
"RP11-173M1.3"	0.0259022800545533
"RPSAP56"	-0.0706925067887529
"RP11-301G21.1"	0.156567951546815
"RPL17P50"	-0.0394035545880339
"RP11-529H22.1"	0.0333667901339433
"RP11-700N1.1"	-0.0466676875715083
"RP11-636N17.1"	-0.111338913094735
"RP11-534L6.5"	-0.0291829946406891
"RP11-520H14.1"	-0.216032708612207
"ANKFN1"	0.380349023559255
"RP11-452L6.7"	0.651169096486211
"RHD"	0.252714798364114
"ARF1P3"	0.100132762495728
"GTPBP10"	0.835015873652568
"SKP1P1"	0.0897237099990114
"RP11-1325J9.1"	-0.64918961377298
"GDE1"	0.40119234848886
"RP3-433G13.1"	0.140836552216028
"RP11-226L15.5"	0.123640325891992
"CTD-2278I10.4"	0.149532697483543
"AC012365.3"	0.121620619838035
"CALB2"	0.00583602041656491
"RN7SL171P"	-0.0414567983052455
"RPA4"	0.144322477899294
"RPA4"	0.187871774199179
"RP11-627K11.5"	0.0908897624943231
"FTCD"	0.142745042488471
"SIGLEC22P"	0.0767029125783451
"RP11-814M22.2"	0.0451068489559452
"RP5-1050D4.3"	0.109933210024623
"LRRTM3"	0.0565351863975007
"RP6-29D12.3"	0.115818466264452
"RNU6-512P"	0.14741324892675
"CTD-2587M2.1"	-0.0445409370672968
"CTD-2630F21.1"	0.0896002363688356
"RBMS3-AS2"	-0.391569534999322
"RP11-139K1.2"	0.204064815709016
"AC009297.1"	0.0409563349393995
"AL596092.1"	0.13605715869444
"YWHAQP5"	0.110888282396639
"RP11-408J6.1"	0.0467715670049082
"ABCD4"	0.064432526191428
"TTC39A"	0.0813883504291236
"TRHDE"	0.479203973180935
"RP11-40A13.1"	0.104332246983092
"RP11-665E10.5"	0.138865168220108
"RP11-434C1.3"	0.0270693553051324
"AC079834.1"	0.0395476670169118
"ABHD6"	0.0830302162366104
"RP11-400N13.2"	0.0747821298686629
"CASD1"	0.106533467636369
"RPL7P44"	0.542420130836867
"SPCS2P3"	0.428215678222661
"TUBB4BP3"	-1.64893843655239
"RP11-501C14.7"	0.221266731243079
"FABP3"	0.0737847856068179
"VN1R35P"	0.0175659066413439
"RNU5B-6P"	0.60542518832786
"RP11-92A5.2"	0.579970330382847
"RP11-173D3.1"	0.235420543069392
"C16orf80"	-0.0490746647121518
"PASD1"	0.421220420346753
"CALCOCO1"	0.581598367351991
"AC092601.1"	0.25666782325034
"AC103563.5"	0.252876825714658
"RP11-219B4.6"	0.309288366199552
"NCAPD3"	0.378131638081155
"KAT7"	0.215209553516223
"AC130709.1"	0.137959473831717
"C8orf47"	0.162906505949979
"Metazoa_SRP"	0.732738200184027
"RP11-19N8.4"	0.45347877286407
"COX5BP3"	-0.352662564124826
"OR4A5"	0.237384013436516
"RP11-337A23.3"	0.21077879258197
"RP11-174G17.2"	0.15258696724492
"SF3B14"	-0.282761981392492
"VAMP1"	-0.262770862628588
"CCDC62"	0.311328767988759
"RP11-357K6.3"	0.191931817929951
"DEFB134"	0.342605477988998
"HAUS6P2"	0.14773470908336
"TMEM45A"	-0.075635901863699
"SPIN1"	-0.117322807370391
"TMEM116"	0.418298115896846
"RP11-332H17.1"	0.399035024994377
"RP11-204K16.1"	0.554977794928045
"MED8"	-0.886449561624564
"PVRIG2P"	0.0559310375674388
"SNORD75"	0.178312583392396
"RAI2"	0.581573962847925
"MYH14"	0.57221103989278
"UPK2"	0.464150722930227
"ZNF517"	-0.100111389140127
"CSRP2"	0.638163521586682
"LARP1B"	0.285408083260286
"KIRREL3-AS3"	-0.340621217683966
"RP11-703H8.7"	-0.3228642864442
"RP11-397C12.1"	0.64232353375668
"UBFD1P1"	0.357292845780053
"RNA5SP101"	0.187976887624031
"CTF2P"	0.501396283668154
"RNU1-135P"	0.323745695190611
"SEMA3G"	0.165036091815383
"NOLC1"	0.0380926094525221
"RP11-434H6.6"	-0.10205080057671
"CLUL1"	0.180240327781556
"RP6-137J22.3"	0.419342063568354
"MIR5690"	0.192139492803532
"STX5"	-0.634732298884815
"RP11-353N4.3"	0.822690327433946
"CNTNAP4"	-0.112216153888173
"UBE2I"	-0.44003867939284
"MIR4642"	0.103412121604872
"SCNM1"	-0.17448842743008
"MICD"	-0.106651850958163
"IGKV2-40"	0.436434390572192
"RP11-631M6.2"	-0.0741390968828744
"RNA5SP245"	0.409956894067424
"MPG"	0.546467137987783
"RNU6-667P"	0.132727121860594
"SUMO2P4"	0.228113930476229
"M6PR"	0.0592417512835211
"ACTL8"	-0.0026115513717085
"PRPF19P1"	0.0190914051685897
"FAM76B"	0.210469885202964
"RP11-145E5.5"	-0.0378102390970022
"MIR133A2"	-0.464561345964805
"RNA5SP270"	0.595833103478752
"IGBP1P3"	0.213482944562726
"RPL22P18"	-0.32414696296495
"STARD3NL"	0.471195361780664
"LCE1A"	0.26285272444557
"OR1E2"	0.334630438028044
"SMN1"	0.390475200710518
"CTD-3105H18.13"	0.0385071962606479
"CTD-2193G5.1"	0.388988659443176
"RP11-1220K2.2"	0.151071986988542
"RNY3P5"	0.240752910582054
"RN7SL596P"	0.423192427374067
"NSF"	0.460557945509871
"DUS2"	0.447914537666169
"RP11-380I20.2"	-0.0703575408063354
"MIR218-2"	-0.451297885103448
"AC110299.5"	0.473611325824263
"RNU6-1177P"	-0.235699761370979
"FAXDC2"	0.792313463148655
"AC009495.4"	-0.270121540103291
"AC007403.1"	-0.0434912572604541
"LINC00485"	0.419318133750983
"AL357153.1"	0.164043915095625
"UGDH-AS1"	-0.0871721385147131
"RP11-59N23.1"	0.217238064982298
"HNRNPCP6"	0.34001543802585
"RP11-936I5.1"	0.336915790312538
"SCUBE3"	0.0526300688937332
"AL132768.1"	0.432892112679317
"RP11-63K6.1"	0.287540769542143
"RHOB"	0.235508919945399
"AP003730.1"	0.0420928014296661
"RP11-395I6.3"	0.230038401979966
"KB-1090H4.2"	-0.168760369456301
"SCCPDH"	0.199559468077312
"CTAGE11P"	0.559933730043575
"ARPC3"	-0.809466511184364
"RP11-333A23.1"	0.452410993436675
"MT1E"	-0.60088111062224
"RP11-531P14.1"	0.677447172293964
"RP11-297K8.2"	-0.164933277724495
"RPS2P41"	-1.27369151193085
"RP11-73C9.1"	0.570449625703374
"PSMD10P1"	0.260982750768502
"AC024132.1"	0.370661408046153
"OPN5"	0.0823860556049374
"RN7SL259P"	1.03436855048534
"CRYAB"	0.546267234344968
"RP11-384B12.2"	0.0762910861998553
"RP11-390P2.4"	-0.0365938402943996
"RP11-73B8.3"	0.333032818148324
"RP11-23F23.3"	0.213947733864705
"ALS2"	0.24143101364291
"RP11-54O15.3"	0.298620650140878
"FAM27E1"	-0.718898296197257
"WDR7-UT1"	-0.115790579083009
"RP11-548K12.10"	0.596026076932465
"S100A7L2"	0.0845868512408239
"RP11-314N14.1"	0.263800876029044
"RP11-664H7.2"	-0.206047149188701
"RNU6-894P"	0.138364927674219
"CTC-471C19.1"	0.183344157407745
"TYROBP"	0.318296471225831
"RP1-69E11.3"	-0.454010731911786
"RP11-28B23.1"	0.0512842957887875
"PRR14"	0.586501844743994
"RSL24D1P2"	0.528851950252762
"GPAM"	-0.0178182929589862
"LRPAP1"	0.519928107176089
"KRT18P27"	0.32182813555294
"CEP72"	0.914272299410553
"RNU6-283P"	0.291824951482156
"OR10Q2P"	0.531655017086541
"TM4SF4"	0.451880688937419
"TM2D3"	0.3108959230912
"RP11-498D10.8"	-0.351597211220243
"AP001065.15"	0.236195621741593
"ERMN"	0.193230567881606
"SPTB"	0.17700498300463
"HMGB3P5"	0.489132863283163
"RP11-319G9.3"	0.538894191085775
"AC020594.5"	0.400943133951861
"CLDN7"	0.712364191488654
"CTD-2154I11.2"	0.0169601602788722
"KLHL41"	-0.245565128571835
"RP11-1099M24.8"	-0.045839374408663
"RP11-1084J3.1"	0.575775999474163
"RN7SL367P"	-0.196116274143225
"GUCY2EP"	-0.747559924846042
"AL356131.1"	0.0967801246892702
"RP11-491F9.6"	0.233219715428231
"PCED1CP"	0.429760134492524
"PSAPL1"	0.232815179164782
"RP11-461F11.3"	-1.26767301998704
"AC104169.1"	0.314199584876116
"CTD-2651B20.7"	0.192781807139683
"DDX39B"	-0.0264138117175209
"NPIPB7"	0.142173137624517
"RP11-76E17.4"	0.222175954166542
"RP11-244B22.11"	0.216444881353433
"CD226"	0.493260993408405
"CRB3"	0.0459468387124884
"RP11-576N17.4"	0.418263687617726
"CAMKK2"	0.16404777978053
"RP11-434H6.2"	0.0863180759195193
"RELB"	-0.11342776269509
"AC061961.2"	0.0469162409428357
"CT47A10"	0.628769344397909
"RP11-798M19.3"	0.198373919993383
"AGO4"	-0.095464551276171
"TRERNA1"	0.0695831317741759
"RP4-758J18.2"	0.322227729871207
"RP11-256I23.2"	-0.228168978675714
"ZNF652"	0.0642246179261716
"AC118463.1"	-0.0405203047340452
"AC007875.2"	0.245401175222013
"SNORD72"	-0.0334652398988105
"EIF4BP2"	-0.0111529058552604
"FAM200A"	0.108280292208624
"AC009312.1"	0.466590564327653
"PKN1"	-0.309608828401006
"RP11-627K11.3"	-0.162589570255808
"RIMBP2"	0.208303460971251
"RP3-430A16.1"	0.189357474217108
"ORC2"	0.359306272301324
"CTC-265F19.2"	0.157507272810319
"RNU6-499P"	0.419052013587798
"RP11-299J3.8"	0.164720072120728
"RP11-663P9.2"	0.630806679733613
"UBE2E1"	0.284415985436793
"TRNAI6"	0.0450164221151436
"TAAR7P"	-0.216995691586177
"MRPL12"	0.331816286914762
"RP11-419J16.1"	0.131052936056194
"AC003092.2"	0.744784304135215
"SLC9A3P2"	0.058371315834336
"RP11-63N3.1"	-0.355373865649712
"PGM5-AS1"	0.285920293510644
"AC073464.4"	0.212090969608057
"SNORD38"	0.105713609190726
"AC011518.2"	0.23400380613466
"ATMIN"	0.274925791376633
"NUP43"	-0.277332429233185
"PSMA7"	0.207956991831782
"TMIGD2"	0.110927938148244
"LAYN"	0.0944376753399851
"WNK1"	0.0327489013411242
"CTC-265N9.1"	0.132129415664202
"RP11-325O24.2"	0.558379429446361
"AC092597.3"	0.613444695517732
"CEP164P1"	0.221046081010525
"RNU6-1040P"	0.251338077291551
"AC073342.1"	0.41678295650606
"RP3-476K8.3"	0.349247880631219
"C6ORF165"	-0.0689834594717091
"AC006995.8"	-0.276786528543314
"RNU4-22P"	-0.144103612953106
"FAM73A"	0.634065172561032
"SETP8"	0.0238194836157472
"ZNF641"	0.270761975635471
"XXbac-B562F10.11"	-0.0526702818120126
"VN1R40P"	-0.660507307624073
"GSTP1P1"	0.688542729983247
"FAF2P1"	0.115305331965668
"AC073869.13"	0.299505695712667
"RP11-185E8.1"	0.425471723084563
"CTD-2213F21.1"	0.0579833410187693
"AL121652.3"	0.595512696840241
"RP11-479O17.10"	0.301269685813957
"GH1"	-0.534070707089682
"RP11-15J10.1"	0.213120984330823
"ELOF1"	0.376972030397564
"RP11-290I21.2"	-0.270171783713818
"AC092798.1"	0.0861117943128423
"CCDC157"	-0.0176905376434462
"AC114776.3"	-0.0472108175020028
"RP11-1094M14.1"	0.333182856794655
"IGHV3-49"	-0.168242209082232
"CYCSP46"	-0.248168968410146
"RP11-548M13.1"	0.293742177307063
"RP11-114O18.1"	-0.246176031249042
"RP11-864G5.1"	0.161792718198274
"RP11-735G4.1"	0.196882665562324
"RNVU1-5"	-0.193154430730182
"USP19"	-0.151873487664031
"ETF1"	-0.243357971349681
"HTR3B"	0.192526404823141
"MIR378E"	0.509855568347067
"SSX4"	0.068971840562469
"AC006445.6"	-0.278192513526373
"HOTAIRM1"	-0.0452498566679208
"SLC7A5P1"	0.276900909566718
"AP000695.6"	0.17456687147043
"CYB5D1"	0.0493171288381321
"AC009313.2"	-0.29216738203531
"AC123768.2"	0.228987670366322
"U66059.58"	0.0878608108939364
"RP11-386I8.6"	0.0515113774583874
"OR52I2"	-0.13087974007426
"LA16c-60G3.8"	-0.375256353519045
"FTH1P18"	0.240958253259518
"RP11-340E6.2"	-0.0580196064998423
"IL20RB"	0.68829336314314
"CTC-507E2.2"	0.154394921103326
"RP13-36C9.4"	-0.302501750133884
"HMGB3P15"	-0.152808569110367
"RP11-274B21.4"	0.0611259191208603
"AC096649.4"	-0.17065629198378
"DGCR10"	0.0322564309043184
"RP11-265D19.6"	-0.11932708265953
"MIR3126"	-0.144085083912597
"OR8X1P"	-0.135909372969163
"RPL29P7"	-0.143417227966169
"AL365361.1"	-0.0336405230376016
"SDCCAG3"	-0.0194668470747263
"RP13-619I2.2"	0.110458055907652
"COX20P1"	0.500255215181697
"CTD-2089N3.3"	0.17498265773715
"METTL3"	-0.0814110965147693
"XXbac-BPG254F23.7"	-0.908696186425982
"RP11-290M5.2"	0.177665740921412
"TMEM52B"	-0.15194657380064
"NMRAL1"	-0.0211974306747252
"BX649597.1"	0.381879022472581
"HCST"	0.470001083562145
"RP4-555L14.4"	0.201626576220045
"RP11-404O13.5"	0.235615116770832
"RP11-521L9.2"	0.0440007363871719
"RECQL"	0.614762508639608
"FDCSP"	0.311930435201277
"LIPE-AS1"	0.289272218609439
"OR5P3"	0.00263481698091558
"CTD-2026K11.1"	0.0796493290144293
"TMEM131"	0.355425439046336
"HSPD1P7"	0.248713776138279
"RP11-113O24.3"	0.412564932664583
"CTSLP8"	0.261179724345486
"RP11-557J10.4"	0.142208077194267
"CCDC57"	-0.120126909760593
"RP1-168P16.2"	-0.239043363124059
"PAN2"	0.162503353582642
"RP11-536C10.13"	-0.30002020379142
"XXyac-YM21GA2.7"	0.210470774567275
"EFNA2"	0.693776939798263
"WI2-1896O14.1"	0.210396083699745
"RP4-756H11.3"	0.435504441721339
"SUN1"	-0.0387099096722774
"RP11-47J17.1"	-0.0270941215863063
"RN7SKP35"	-0.106075600200143
"AC093702.1"	0.0424223743669897
"APCDD1L"	0.56586856256044
"RP11-524L6.4"	0.376904811731052
"WWTR1-AS1"	-0.0411694298263801
"TRAJ54"	0.502006969644999
"KCTD2"	0.460365779036435
"POMGNT2"	0.115885048019393
"RP11-477E3.2"	0.113538781025387
"RP5-981O7.2"	0.0456135340557993
"AC090150.1"	0.055871390957235
"KAZN"	0.528388990889226
"RP11-1072C15.2"	-0.0606758712392539
"C17orf98"	-0.03847664925997
"RNU6-712P"	-0.0208379043723414
"CHRNA7"	-0.210201066546613
"MICC"	0.0818608826955015
"RP11-281J9.2"	1.84712973677286
"GNS"	0.0823257494195964
"OR4D12P"	-0.221841939983357
"TRIM15"	-0.164373215468243
"AC040977.1"	0.402078294220673
"TNKS2-AS1"	0.1661543418585
"LIN28B"	0.177322715291013
"RP4-800J21.3"	0.560007121486816
"LA16c-312E8.2"	0.69154146769199
"VPS54"	0.478439196702593
"KB-1440D3.14"	0.788772254849496
"AC140481.1"	0.0517293777597904
"RN7SL455P"	0.686848543619932
"NDUFAF1"	-0.0213478404181818
"RP11-777J24.1"	0.170716826436294
"RP11-33E15.1"	0.534771582253981
"AC009052.12"	0.0910421110791089
"TDGF1P3"	0.320854726893415
"CTD-2050N2.1"	-0.542731300253327
"GPX5"	0.0288272852943213
"AC013394.2"	0.1081411316613
"PGK1"	-0.572355171099362
"RP11-210M15.1"	0.246412624224935
"STYXL1"	-0.122578575464917
"RGPD5"	0.435736307424562
"IGHD4-4"	0.321949897617538
"RN7SKP152"	0.260543939006773
"RP11-541F9.1"	-0.162786365675025
"USF1"	-0.0080455956591801
"PRAMEF15"	0.199377307604952
"ISPD"	0.249348218886836
"AC006115.6"	0.319470364638373
"ALDH7A1"	-0.0907412025207282
"RP11-640N20.8"	-0.361635788946953
"MRPS11P1"	-0.0786906677488859
"MARC1"	0.291561026039613
"AC009014.3"	0.69870032380122
"RP1-4G17.2"	0.125812621300879
"AC105049.1"	0.357611807577244
"RP11-58O15.1"	0.52926851284304
"AC006377.1"	-0.228041365735492
"NRCAM"	0.216304773136071
"Z73979.1"	0.49879645371661
